,utterance,category
45705,한번 구매 시 한 병 아닌가요 ,행사
45706,죄송하지만 주문번호로 문의 바랍니다 ,행사
45707,흑임자 스테이크  1오는 거 아니였나요 ,행사
45708,제품 세트별로 사은품 지급 유무가 다른 점 양해 부탁드리며 고객님께서 주문해주신 제품은 사은품 지급 제품이 아니십니다 ,행사
45709,10  2라고 되어 있는 건 10봉을 사면 2봉을 더 주시는 건가요 ,행사
45710,네 10개 사시면 사은품으로 2개 더 드리고 있습니다 ,행사
45711,2세트 주문했는데 이벤트 1   2둘 다 챙겨주시는 건가요 ,행사
45712,넵  사은품 빼먹지 않고 꼼꼼히 발송하도록 하겠습니다 ,행사
45713,노랑머그컵 100 프로 준다고 되어 있는데요   캡쳐해놓았어요 품절된 제품은 2개 더 준다는 말인가요 ,행사
45714,증정노랑머그 제품은 4번 제품으로 품절 제품입니다 ,행사
45715,4개씩 2번 구매하면 이벤트 1 박스 2개 주나요 ,행사
45716,네 고객님께서 원하는 맛으로 모닝죽 8박스 구매해주시면 사은품으로 모닝에디션 2박스가 추가 제공됩니다 ,행사
45717,10팩더 주시는 거 맞나요 ,행사
45718,6세트 구입 시 10팩 추가 증정 맞습니다 ,행사
45719,3개사면 1개 더 4개사면 2개 더 맞나요 ,행사
45720,네 3  1    4  2 맞습니다 ,행사
45721,4세트 구매했는데 사은품 4개 왔습니다   세트당 한 개인가요 ,행사
45722,고객님은 8팩 행사이실 때 주문하셨기에 4세트 이상 시 4팩 증정 맞습니다 ,행사
45723,각기 다른 5종류로 샀는데 5  1 가능한가요 ,행사
45724,네 사은품 발송해 드립니다 ,행사
45725,제가 쉐 이 크 하나 당 2개씩 총 6개의 통갯수선택했는데 4개만 왔습니다   쉐 이 크 하나당 1통만 주는 건가요 ,행사
45726,네 4개 주문 시 쉐이크통은 최대 4개까지 선택하실 수 있습니다 ,행사
45727,모든 상품 구입 시 감자튀김 2봉 증정 맞나요 ,행사
45728,증정으로 감자튀김 2봉이 맞습니다 ,행사
45729,많이 샀는데 사은품도 많이 주시나요 ,행사
45730,저희는 대부분 단골 고객님이세요 ,행사
45731,쿠폰 적용 때문에 1통씩 2번 결제했어요 3통보 내주시는 거 맞죠 ,행사
45732,네 맞습니다 주문 내역 확인했습니다 ,행사
45733,이렇게 같은 거 3개 구매해도 3  1 해당되겠죠 ,행사
45734,재구매는 저희에게 사랑입니다 물론 3  1 이벤트에 해당되죠 잘 챙겨서 오늘 발송하도록 하겠습니다 ,행사
45735,다섯 개 주문하면 하나 더 주는 거 맞죠 ,행사
45736,5개 구매하셔서 총 6박스를 받아보실 수 있습니다   상품은 꼼꼼히 검수 후금일 출고하겠습니다 ,행사
45737,4000T 짜리는 파우치 사은품 안주나요 ,행사
45738,400T 는 심플라떼로 알고 있습니다 ,행사
45739,한 개 더 주시는 거 맞죠 ,행사
45740,동일 주문자 동일주소지 동일시간대 이시면 3  1 총 4개발송됩니다 ,행사
45741,사은품은 왜 안보내주세요 ,행사
45742,사은품 증정은 16봉 2세트 주문 시 증정되는 행사였습니다 ,행사
45743,하나 사면 초콜릿 하나가 오는 건가요 ,행사
45744,먼저 ooo oo ooo에 관심 주셔서 감사드립니다   수량 한 개 75G 가격입니다 ,행사
45745,5번 6번 각각 1개씩 시켰어요 총 2개니깐 사은품 컵주시는 거죠 ,행사
45746,2세트 주문하신 것 확인되어 사은품 다용도 컵 잘 챙겨서 보내드리도록 하겠습니다 ,행사
45747,사은품고구마 떡은 한 박스를 주는 건가요 ,행사
45748,네 낱개로 한 개입니다 ,행사
45749,3  1 맞는지요 ,행사
45750,휴환은 3개 구매 시 총 4개 수령 가능합니다   고객님의 주문건은 익일 출고 예정이며 배송은 출고 완료일로부터 1      3일 이내 수령 가능합니다 ,행사
45751,3  1 행사하는 거죠 ,행사
45752,네  3  1 행사는 하고 있지 않습니다 ,행사
45753,7박스 주문했습니다   사은품 되죠 ,행사
45754,사은 품 잘 포장하여 출고해 드리겠습니다 ,행사
45755,2세트 구매하면 사은품도 2개 보내주시나요 ,행사
45756,네 문의 주 신상품은 1세트 당사은품 1개씩 배송되는 상품입니다 쇼핑에 참고해 주세요 ,행사
45757,3번 2개 4번 2개 구매하면   1 적용은 안 되는 건가요 ,행사
45758,이벤트는 동일한 상품 주문 시만 가능하세요 ,행사
45759,4개사 면 사은품 4개 맞나요 ,행사
45760,사은품요청은 배송요청란에 해주시면 되세요 구매에 참고해 주세요 ,행사
45761,지금 사도 3  1 해당 되나요 ,행사
45762,아쉽지만 3  1 행사는 5월 14일 낮 120 종료되었습니다   이후 결재 확인된 분들께는 3개 이상 주문 시 천연 비타민C가 듬뿍 함유되어 있는 산미나리씨앗차를 사은품으로 보내드리고 있습니다 ,행사
45763,두 가지 맛 선택하고 사은품을 쉐크통 1개  샘플 1개 이렇게 받을 수 있나요 ,행사
45764,1회 선택 A   선택 맛 선택 B  사은 품 선택 샘플C  갯수별 세트 구성품 선택 선택안함위 과정을 따라해 주시면 됩니다  만약 어려우시다면 결제 후 문의 글에 남겨주시면요 청하신 대로 발송하도록 하겠습니다 ,행사
45765,골든플레이 1개월 주문함 원플원 오는 거 맞나요 ,행사
45766,오늘은 어린이날 5월은 푸르구나 아 우리들은 자라 안다 어린이날을 맞이하여 감사의 마음을 담아 소중한 고객님들을 위한 행사를 준비하였습니다 ,행사
45767,이것저것 섞어서 갯수 맞춰도 덤주시는 거쥬 ,행사
45768,네 확인 후 사은품 확인 후 발송하고 있어요 ,행사
45769,곰돌이 무드 등 재입고 안 되나요 ,행사
45770,네 한정 생산되어 현재 재입고 예정일이 없습니다   오늘도 즐거운 하루 되세요 ,행사
45771,같은 맛으로 3개 주문해야 사은품이 있는 건가요 ,행사
45772,210G 정품 어떤 맛을 구매하셔도 상관없습니다 ,행사
45773,지금 주문해도 티코스터 받을 수 있나요 ,행사
45774,주문하신 상품 펭 수배송되는 제품으로 보입니다 ,행사
45775,4개 주문하면 1나가 더 오는 거죠 ,행사
45776,확인해볼게요,행사
45777,19퍼센트 할인이면 금액 비례가 아니고 5천 이상에 950 할인이 구매 금액 상관없이 950 할인인건가요 ,행사
45778,3만원 이상은 무료 배송이고요 각 상품마다 할인금액이 다 다르게 적용되어 책정되어 있어요 ,행사
45779,사은 품으로 스텐텀블러   머들러 나오는 거 맞죠 ,행사
45780,아이스 블렌드 아메리카노 100T 사은품 스텐텀블러   머들러 맞습니다 ,행사
45781,6만원 이상 소세 지사은 품주시죠 ,행사
45782,oo님 6만원당 수제 소세지증정입니다 신선하고 맛있게 작업해서 발송해 드리겠습니다 ,행사
45783,갓김치 3킬로 총각 김치 3킬로요렇게 시켜도 갓피클 사은 품받을 수 있나요 ,행사
45784,네네 가능하세요 잘해서 보낼께요 ,행사
45785,종류 통일 안 하고 여러 종류 떡볶이로만 5개 시켜 도 서비스 주시는 거 맞나요 ,행사
45786,사은품까지 꼼꼼 포장해서 발송해 드릴께요맛있게 맛있게 드시고 또 찾아주세요 ,행사
45787,사은품 1개 더 보내주시는 거 맞죠 ,행사
45788,5개 이상 주문 시 랜덤 1개 추가 발송해 드리고 있습니다 꼼꼼하게 잘 준비해서 발송해 드릴게요맛있게 드시고 또 찾아주세요 ,행사
45789,전골 2셋트시키면 대창 2셋트에파김치도주시나요 ,행사
45790,네 전골 2세트 주문 시 대창 2인분 드립니다   준비 물량 소진 시까지 증정되니 참고해 주시기 바랍니다 ,행사
45791,신호등 1  1으로 하려면 이벤트 선택 없음으로 하면 되나요 ,행사
45792,1  1으로 구매를 하시면 사은품 으증정되어 추가 비용 없이 받으실 수 있으십니다 ,행사
45793,4개 구매하면 구매량 맞춰서 서비스 함께 잘 보내주시는 거 맞죠 ,행사
45794,야관문환 섭취하셔도 되며 수량 당사은품이 아니시니 참고 부탁드리겠습니다 ,행사
45795,지금 두 박스 주문하면 마이오뜨 사은 풍주시나요 ,행사
45796,네 마이오트 발송됩니다   최신 제품으로 출고 드리고 있습니다 ,행사
45797,방금 3개 주문했는데 사은품주는 거 맞나요 ,행사
45798,네 지금 주문하신 상품 사은품과 같이 출고될 예정입니다 ,행사
45799,9900    1  1은 총 400G 이지요 ,행사
45800,사은 품 잘 챙겨서 좋은 상품으로 보내드릴게 요 좋은 하루 되세요 ,행사
45801,2  1 적용되는지요 ,행사
45802,본 이벤트는 단품 2개 동시 구매 시 적용되십니다 ,행사
45803,5개 구매하면 1개 더 오나요 ,행사
45804,5  1옵션으로 주문하셔서 1개 더 발송되요 ,행사
45805,9월에 주문해서 잘 먹었습니다   이번에도 40개 주문할 건데 지난번처럼 건빵도 같이 주나요 ,행사
45806,저번처럼 건빵도 같이 발송됩니다 ,행사
45807,이벤트 4팩은 떡볶이로만 4팩 구매 시 해당되는 건가요 ,행사
45808,확인해볼게요,행사
45809,3KG 주문시 1KG 더 준다고 하셨는데 여기에서 구매 옵션은 3KG 이 없어서 2  1KG 으로 주문했는데 1KG 더 주시나요 ,행사
45810,2  1KG 주문하셔도 1KG 더 드립니다   취소하지 않으셔도 됩니다 ,행사
45811,신선배송 부탁드려요 4개사면 한 개 더 오는 것 맞죠 ,행사
45812,연휴로 인하여 5일부터 순차적으로 배송처리 및 사은품에 차질없도록 보내드릴게요 ,행사
45813,골드웨이 2통 구매하면 쉐이크 통도 2개 증정되나요 ,행사
45814,네 맞습니다 ,행사
45815,사은품이 커피믹스낱 개로 5개인 거에요 ,행사
45816,네 사은품이 맞으며 업체 입고 상황에 따라 변경될 수 있는 점 양해 부탁드리겠습니다 ,행사
45817,아메리카노스무스 모닝 3개 아메리카노볼드 모닝 3개위와 같이 3  1 대상 제품 6개 구매하면 총 8개 오는 게 맞나요 ,행사
45818,네 맞습니다   증정 캡슐 2박 스 포함해서 총 8박스로 출고됩니다 ,행사
45819,5번 주문해도 아이스템블러주시나요 ,행사
45820,5번은 사은품 없는 상품입니다 ,행사
45821,현재 주문 시 선택엔사은품 있는 걸로 나오는데 사은품이 없다 니요 ,행사
45822,정확한 문의주시면 답변 드리겠습니다 ,행사
45823,하나씩 두 번 결재해도 2  1 적용되는 거죠 ,행사
45824,네 가능하십니다   다른 문의사항 있으시면 언제든 문의 바랍니다 ,행사
45825,7개주문했는데 혹시 1봉 더 주시나요 ,행사
45826,행사 기간이 이미 끝났습니다 ,행사
45827,사은품은 네 개 구입하면 네 개주나요 ,행사
45828,4개 주문 시 진생베리차 40포를 보내드립니다 ,행사
45829,15개 주문에 빈병 회수 10개 스파클 1개주시면 30개 주문에 빈병 20개 드리면 스파클 2개주 시나요 ,행사
45830,저희 ooo 빈병 회수는 수량이 2리터 15병 이상 500미리는 40병 이상일 때 무조건 2리터 1병만 사은품이 증정이 됩니다 ,행사
45831,현미 8세트  귀리 4세트  사은품 흑미쌀 6개 총 42개 오는 거 맞죠 ,행사
45832,구매하신 수량과 사은품 6개까지 하면 42개가 맞습니다 ,행사
45833,2플 1원 맞죠 ,행사
45834,현재 이벤트는 수량을 2개로 주문 주셨을 때 하나를 추가해 드리는 2  1 이벤트입니다 ,행사
45835,귀리 10KG 로 주문해도 사은품 받을 수 있나요 ,행사
45836,귀리 10KG 1개로 구매하시면 사은품 미적용되시고 귀리 5KG 수량 2개로 구매하시면 사은품 적용되십니다 ,행사
45837,옵션1번랜덤 증정이 어떤 종류인 가요 ,행사
45838,랜덤 증정 옵션은 시식용 밀키바 또는 시리얼 30G 또 미메모 패그 등 랜덤으로 1개 발송됩니다 ,행사
45839,창란젓 800G 구입하려고 하는데 1  1맞나요 ,행사
45840,본품이 2개나가는 것이 아니라 이벤트 대상 상품 800G 주문 시 비빔 오징어 150G 1팩이 추가 발송되는 이벤트입니다 ,행사
45841,수량 선택에서 3개 주문하면 자동으로 이벤트 행사품 3  1 되나요 ,행사
45842,문의하신 올리브 오일 제품 현재 3  1 제품으로 4개 받아보실 수 있는 점 참고 부탁드리겠습니다 ,행사
45843,15개 시켰는데 2개 더 주시는 거 맞죠 ,행사
45844,15종 골라 담기 시 2종사은품이 제공되고 있어요 ,행사
45845,2박스 주문했는데 3박스오는 거죠 ,행사
45846,현재 2BOX 주문 시 3BOX 받아보실 수 있는 점 참고 부탁드리겠습니다 ,행사
45847,2개 같이 주문했습니다 2  1 적용되서 3개 발성해주시는 거 맞죠 ,행사
45848,네 총 3병 받아보게 되십니다   다른 문의사항이 있으시면 언제든 문의주시길 바랍니다 ,행사
45849,밑에 글쓴이인데도 6병시키면 1병 같이 보내주시나요 ,행사
45850,넵 6개 구입하시면 7병보 내드립니다 ,행사
45851,여자 1  1맞나요 ,행사
45852,남성 1개   여성 2개발 송됩니다 ,행사
45853,5봉구매하면 1봉 더 주시나요 ,행사
45854,10봉구매 시 1봉 서비스입니다 ,행사
45855,한 상자 사면한 상자 더 준다는 얘기인가요 ,행사
45856,캡슐로 증정되는 부분이 아니라 티스푼이 사은품으로 증정됩니다 ,행사
45857,11일부터 이벤트던데 지금 오후 11시 넘어서 주문했는데 소스주는 거죠 ,행사
45858,상품 주문 확인되세요 배송비 제외한 주문금액 3만원 이상 확인되셔서 칠리소스 증정되셨구요 ,행사
45859,주문번호 6번 작년에는 여기에서 홍상절편시켰었는데 너무 맛있게 잘 드셨다기에 이번 어버이날엔 주문번호 6번 홍삼정과 800G 로 시켰어요   홍삼 캔디도 같이 주시는 거 맞죠 ,행사
45860,네 같이 포함해서 발송됩니다 ,행사
45861,oo다른 딜하고 같이 구매하면 사은품 해당 되나요 ,행사
45862,해당 딜 내 옵션으로 구매하실 경우에만 사은품 증정되요 ,행사
45863,발아현미 2세트 입금했으니 마은 품흑미쌀이랑 합해서 총 7개 오는 거 맞죵 ,행사
45864,주문하신 상품은 잘 챙겨서 상품에 맞는 사은품과 같이 보내드리도록 할게요 ,행사
45865,1  1 제품이 도대체 뭔가요 ,행사
45866,옵션 눌러보시면 1팩1  1팩 1  1  1 팩 확인 가능하십니다,행사
45867,11개 구매했는데 그럼 8개 증정품에 3개 증정품 추가로 오나요 ,행사
45868,11개 구매 시 소스팩 가사은품으로 증정됩니다   사은품을 넉넉하게 드리고 싶으나 수량이 정해져 있어 사은품 중 원하시는 게 있으시다면 추가 옵션에서 구매 부탁드립니다 ,행사
45869,사은품으로 앰플 15개 오는 걸로 되어 있는데 버젓이 아직도 앰플로 사진이 되어 있는데 왜 젤리가 온 거죠 ,행사
45870,해당 사은품이 재고 소진으로 바이탈 뷰티 슈퍼콜라겐 젤리 15개 상품으로 대체 출고되었습니다 ,행사
45871,작두콩 차4돼지 감자 1 이렇게 주문해도 5  1에 해당 하나요 ,행사
45872,직접 농사지은 화순 oo o 농장입니다 그럼요 oo o차 혼합하셔서 5개 주문 주셔도   1 추가 되어 출고됩니다 ,행사
45873,2  1이면 반숙란 네 판 사면 여섯 판주는 거져 ,행사
45874,네 맞습니다 ,행사
45875,증정이 케찹하고 핫도그 1개 더인가요 ,행사
45876,옵션 선택시 케챱 1개 증정됩니다 ,행사
45877,흑미를 안보내주셨는데요 2개 이상 구매 시 보내주신다는 흑미는 이벤트인 건가요 ,행사
45878,오늘 사은품 보내드리겠습니다 ,행사
45879,1  1이면 4만원에 2통주는 건가요 ,행사
45880,네 문의하신 검정이 현재 1  1 이벤트로 해당 제품 구매 시 총 2통 발송됩니다 ,행사
45881,모닝인텐소 2개사 믄 1개 더 주는 거지요 ,행사
45882,모닝인 텐소 4박스 주문해주시면 2박스 더해서 총 6박스가 출고됩니다 ,행사
45883,양꼬치 보면 8  8이라고 되어 있는데 16개를 준다는 말맞나요 ,행사
45884,문의 주신 내용 양꼬치 8개   8개 상품은 총 16개가 나가시는 것이 맞습니다 ,행사
45885,수량 2로 하면 4병 맞는 거죠 ,행사
45886,2병씩 2개 구매하시면 4병 출고됩니다 ,행사
45887,아니 분명 3박스 주문하면 신상포도 맛 3개 증정 아니였나요 ,행사
45888,해당 건 확인해보니 04번 2박스 05번 1박스를 구매하셨습니다 ,행사
45889,2번 재래 전장 8개 주문했는데 9개 받는 거죠 ,행사
45890,6개 3개로 합 포장되어 택배 2건으로 출고되십니다   설 연휴 전에 배송되십니다 ,행사
45891,페트병 회수하시면 생수 1병 주시는 거죠 ,행사
45892,네 페트병 회수 시에 2리터 15병 이상이면 2리터 1병 사은품 증정이 됩니다 ,행사
45893,지금 1  1 행사 중인가요 ,행사
45894,네1  1 행사를 재개하였습니다   오늘 구매하시면 내일 보내드릴 수 있습니다 ,행사
45895,2개 주문했는데 랜덤 증정 반찬은 안주시나요 ,행사
45896,이벤트 증정하는 딜에서 2개 이상 구매주시면 사은품은 나가고 있답니다 ,행사
45897,3개 구입하면 1상자 더 오는 거 맞나요 ,행사
45898,문의하신 콜라겐 담다 제품 현재 3  1 행 사 진행 중으로 수량 3개로 선택하시면 출고 시 증정품 1개 동봉하여 출고됩니다 ,행사
45899,오메가 식물성 알티지3개사면 1개 더 주신다고 했는데 3개만 왓어요 1개 더 주는 거 아니였나요 ,행사
45900,ooooo 오메가3 제품은 알티지오 메가3 식물성 오메가3 식물성 알티지오 메가3 제품으로 준비되어 있습니다 ,행사
45901,6개 주문하면 우림구   허브가이드되어 있던데   제가 착각했나 봐요   그럼 허브가이드는 뭔가요 ,행사
45902,우림구와 가이드 보내드렸습니다 ,행사
45903,전체 옵션이 1  1인 가요 ,행사
45904,아닙니다   옵션에 보면 3키로만 1  1입니다 ,행사
45905,요가 3개 묶음 제품 사면 4개 보내주시는 건가요 상세 페이집니 3개사면 1개 더 보내주시는 걸로 되어 있단데요 ,행사
45906,3  1 이벤트 카테고리에서 확인 부탁드립니다 ,행사
45907,카테킨 2가르시니아2 그럼 모두 6통 오겠죠 ,행사
45908,녹차 카테킨 2병 가르시니아 2병 구매 하시면 각각 3병씩 총 6병이 발송되십니다 ,행사
45909,옵션8번 사 면 슈퍼콜라겐 앰플 15병주는 거 맞죠 ,행사
45910,해당 사은품은 바이탈 뷰티 슈퍼콜라겐 젤리15개 구성입니다   다만 사은품 증정품은 재고 소진시 대체 발송될 수 있는 점 양해 부탁드립니다 ,행사
45911,포토리뷰 작성 써비스는 1회만 제공되는 건가요 ,행사
45912,사진 구매평증정은 1회만 제공되는 게 아닌 매해 당 주문의 사진 구매 평 작성마다 증정되세요 ,행사
45913,3번 8박스 구매했는데   그럼 10박스 보내주시는 거 맞죠 ,행사
45914,8  2 구성은 선물용 케이스 상품을 구매하신 분들만 발송이 됩니다 ,행사
45915,원래 5  1 무료 증정은 사은품 아닌가요 ,행사
45916,당사는 유통회사로 멀티팩 상품이라도 낱개 하나하나로 결제되어 입고가 되는 상품입니다  라면 상품은 주문하신 수량에 맞춰서 발송되시는 상품이 시니 참고 부탁드립니다 ,행사
45917,3  1 이벤트 진행 중이죠 ,행사
45918,네현재 이벤트 진행 중에 있습니다   원료 수급이 불안정한 관계로 원료 소진시 이벤트도 마감이 되니 이 점 참고하여 주시면 되시겠습니다 ,행사
45919,50개 구매하면 10개 추가 증정 맞나요 ,행사
45920,50개를 주문해 주시면 추가로 10개를 더 받아 총 60개가 맞습니다 ,행사
45921,6  1하면 총 10박스 아닌가요 ,행사
45922,나머지 제품은 별도로 발송이 되어 금일 중으로 인수하실 꺼 같아요 ,행사
45923,커터칼은 혹시 몇 포 이상 사면주나요 ,행사
45924,이번 주는 커터칼이 발송이 안 되신 답니다 커터 칼 업체에서 작업이 늦어져 다음 주에 나 도착한다고 합니다 ,행사
45925,대창2  곱창2 이렇게 4팩 구매도 사은품 대파김치 주나요 ,행사
45926,말씀하신 대로 해당 상품들을 구매 시에도 사은품을 드립니다 ,행사
45927,2개 주문했는데 총 3개 오는 거 맞죠 ,행사
45928,2병 주문시 총 3병 받아 보십니다   다른 문의사항 있으시면 언제든 문의 바랍니다 ,행사
45929,1번 구매하면 사은품 머그잔 2개주 시나요 ,행사
45930,본상품은 머그잔 증정이 종료되었습니다   앞으로도 좋은 상품으로 찾아뵙는 태풍몰이 되겠습니다 ,행사
45931,시음티 말고 필터망으로 더 받을 수 있을까요 ,행사
45932,양해해주셔서 진심으로 감사드리구요 ,행사
45933,벚꽃 머그가 오는 건지 노란 머그가 오는 건지 답변 부탁드립니다 400개짜리 사면 머그안 오나요 ,행사
45934,고객님께서 문의주신 내용을 확인해 본 결과 고객님께서 주문하신 옵션은 화이트 160TX 2개 1개이므로 벚꽃 머그가 나가지 않습니다 ,행사
45935,12900원은 왜 써놓은 거에요 ,행사
45936,현재 베니하루카 3KG 도 옵션에서 선택하여 주문 가능합니다만 3KG 주문시에는 중대 크기 관계없이 12900원에 판매되고 있습니다 ,행사
45937,5개사면 주시는 튀김쥐포 한 번만 주시는지 10개 사면 한 개주 시나요 ,행사
45938,5개 구매 시 튀김쥐포 1봉드립니다 ,행사
45939,이렇게 구매해도 사은품 50개 증정되는 거 맞지요 ,행사
45940,해당 제품 사은품 50개 맞습니다 ,행사
45941,2박스 주문 시 보틀도 2개 주 시나요 ,행사
45942,네 맞습니다   2개를 구매하시면 보틀도 2개를 증정해 드립니다 ,행사
45943,추억맛 2개   매운맛 2개 주문했습니다 사은품까지 추억 맛 4개   매운맛 2개 총 6팩이 오는 거죠 ,행사
45944,확인해볼게요,행사
45945,귀리 1현미1 이렇게 주문해도 흑미사은품주시는 건가요 ,행사
45946,옵션에 있는 수량 2개 구매하시면 사은품 적용되요 ,행사
45947,보틀을 구입 시 무료로 주시나요 ,행사
45948,2  1 이벤트는 31일에 종료되었구요 보틀은 주문 시 옵션에서 보틀 포함으로 선택해주시면 사은품 발송되고 있습니다 ,행사
45949,11일 날 이벤트는 전 제품 1  1인 줄 알고 주문했는데 5종류가 다 하나씩밖에 안 왔는데 옵션이 다 달랐던 건가요 ,행사
45950,옵션 1      11번까지만 적용이 되셨던 점 참고 부탁드리겠습니다 ,행사
45951,2플러스1이라면 4개 구매하면 뒷고기를 2개를 더 주는 건가요 ,행사
45952,네 맞습니다 4개 구매하면 뒷고기 2개 6개 구매하면 뒷고기 3개를 드립니다 ,행사
45953,저희 엄마가 게장엄청 좋아해서 실컷 드시라고 2통시켜요 그럼 사은품도 2개 오는 건가요 ,행사
45954,네 사은품은 2개 출고됩니다   저희 oo 반찬은 항상 최고의 제품으로 고객만족을 위해 노력하고 있습니다   고객님께서 만족하시길 기대합니다 ,행사
45955,비누는 기본으로 추가해 주시나요 ,행사
45956,샴푸나 어성초 헤어토닉 중 3개사 시면 저희가 알아서 다 챙겨드립니다 ,행사
45957,제가 이해를 잘못한 건가요 ,행사
45958,4세트 주문하시면 스프컵 2개 받으셔야 맞으세요   금일 1개 더 발송드리겠습니다 ,행사
45959,16개 주문 20개 배송되는 거 맞죠 ,행사
45960,주문 확인하여 20세트 안전하게 배송해 드릴게요 ,행사
45961,3세트 주문했어요 총 7병보내주시는 거죠 ,행사
45962,네 먼저 소중한 문의 진심으로 감사합니다    고객님의 주문 건 꼼꼼하게 검수하여 안전하고 빠른 출고도와 드리겠습니다 ,행사
45963,2개 주문에 사은품 3세트면 4개 주문하면 6세트인 가요 ,행사
45964,네 2개 구매해주시면 사은품 3S ET 4개 구매해주시면 사은품 6SET 발송된답니다 ,행사
45965,싱싱한 거로 잘 보내주세요 반 건조 조기 이벤트하면  조기도 같이 오나요 ,행사
45966,네 이벤트 중이라 조기도 같이 보내드릴게요 ,행사
45967,1  1이면 혹시 큐브 오리지날 10팩 구매 시 카레로 10팩받을 수 있는 건가요 ,행사
45968,닭가슴살 스테이크 큐브 상품 같은 경우엔 1  1 진행이 되지 않고 있습니다,행사
45969,옵션2번 2개월분 사면 2개월분을 더 주시는 게 맞나요 ,행사
45970,말씀하신 부분이 맞습니다 1  1 이벤트 적용 시 2개월분 추가 발송됩니다 ,행사
45971,3개 주문하면 3  1 이벤트로 총 12개 배송되는 건가요 ,행사
45972,3개 주문하시면 3  1 이벤트로 4개 수령하시는 거에요 ,행사
45973,두 개 주문했으니 3개 보내주시는 거 맞지요 ,행사
45974,말씀하신 대로 2개 구매 시 1병씩 더해서 총 3병 발송되십니다   주문건 확인 결과 2개 주문해 주셔서 총 3병 발송되시는 게 맞으십니다 ,행사
45975,열개주문하면 열두 개 오는 건가요 ,행사
45976,넵 맞습니다 ,행사
45977,6개 주문하면 7개 받을 수 있나요 ,행사
45978,6개 구매하시면 7개 보내드립니다 ,행사
45979,20팩 주문했어요 한 팩더주시는 거지요 ,행사
45980,해당 건 확인한 결과 20팩 이상 주문 시 1팩 추가 되어 총 21팩이 발송되시는 점 참고 부탁드립니다 ,행사
45981,할인전 4만 할인 후 3만이면 3만원 사은품 주시는 거죠 ,행사
45982,네 할인전 금액 4만원이면 사은품 나가고 있어요 ,행사
45983,4팩시키면 한 팩더 오는 거 아닌가요 ,행사
45984,저도 안 왔어요 ,행사
45985,4개주시는 거죠 ,행사
45986,넵  최신 생산제품으로 내일 이벤트 적용하여 보내드리겠습니다 ,행사
45987,설 쿠폰 때문에 그러는데 따로 3번 구매해도 한 박스 더 사은품주시는 건가요 ,행사
45988,네  그러도록 하겠습니다 ,행사
45989,오리지널 8개사면 2개를 사은품으로 받을 수 있는 건가요 ,행사
45990,네오리지널 4개 단위 구매 시 17500원 가격의 플러스 스틱 제품 1개가 사은품 발송됩니다 ,행사
45991,2개사 면 더 할인되는 것도 있나요 ,행사
45992,현재 2개 구매 시 5480원 추가로 할인받으실 수 있습니다   2개 수량으로 주문 시 할인이 자동으로 적용됩니다 ,행사
45993,추석 선물 포장 무료는 병마다 모두 적용되는 건가요 ,행사
45994,추석 이벤트 기간까지는 모두 무료로 제공을 해드리고 있습니다 ,행사
45995,선탹옵션 12번이 오란다 추가 2박스에 쇼핑백 2개가 맞나요 ,행사
45996,네  쇼핑백 2장씩 제공되며 1  1으로 2개 주문 시 4박스와 쇼핑백 4장으로 발송됩니다 ,행사
45997,20알  한 판만 왔네요 2  1 아닌가요 ,행사
45998,2개를 구매해 주셔야   1증정이 되는데 1개만 주문해 주셔서 증정이 안 된 점 있어요 ,행사
45999,2  1으로 3개 배송 맞는 거지요 ,행사
46000,확인되셨습니다   수량 2개로 주문 주셔서 2  1 이벤트 적용되셔서 총 3개 받아 보십니다 ,행사
46001,1  1 두세트 사면티 백사은품은 20개 오는 건가요 ,행사
46002,사은품의 경우 구매갯수에 상관없이 10티백 1개만 증정해드리고 있습니다 ,행사
46003,지금 사도우먼 1  1인 가요 ,행사
46004,익스트림맥스는 현재 1  1 진행 중에 있습니다 ,행사
46005,종류 다른 거로 100개 이상시켜 보 보틀받을 수 있나요 ,행사
46006,포토 상품평 작성 보틀증정 행사는 100티백 제품으로 구입시에만 해당되는 이벤트이오니 이용에 참고 바랍니다 ,행사
46007,사은품 문의요 대용량 허브티 말고   티백 허브티 구입하려고 하는데 이것도 수량에 따라 사은품 받을 수 있는 건가요 ,행사
46008,티백 허브차 또한 수량에 따른 사은품 동일하게 드립니다   배송비는 선결제로 해놓으셔야 자동 무료배송으로 변경된답니다 ,행사
46009,40BOX 구입하게 되면 25  30  40 이벤트가 적용이 되어서 3가지 사은품이 다 오나요 ,행사
46010,박스 단위로 계산되며 40박스에 해당되는 사은품만 발송됩니다   사은품은 달성 후 다음 주문건에 합배송되니 참고 부탁드립니다 ,행사
46011,2개 샀으니 4팩 맞죠 ,행사
46012,네 1  1    2세트 구매하셔서 총 4박스 맞습니다   운송장은 미리 입력이 되며 20일 날 출고해 드릴게요 ,행사
46013,총 12개 주문했는데   사은품 12개짜리 주시나요 ,행사
46014,주문 주신 옵션 수량 12개로 12개 사은품 출고됩니다 ,행사
46015,3개 주문했어 용 4개 오는 거 맞죠 ,행사
46016,현재 주문 폭주로 배송이 1      2일 정도 지연될 수 있습니다   최대한 빠른 출고하도록 노력하겠습니다 ,행사
46017,2  1 적용되는 거죠 ,행사
