,utterance,category
17906,아이스팩을 구매해야 시원한 상태로 배송이 되는 건가요 ,포장
17907,현재 아이스팩 1개동봉하여 포장하고 있어요 ,포장
17908,혹시 임산부 한태보낼 게 아닌 대택배상자에 임산부 한태 좋은 거라고 쓰시나요 ,포장
17909,택배상자나 제품에 임산부 관련 내용은 표기되지 않습니다 ,포장
17910,노니는 쇼핑백 없나요 ,포장
17911,지정된 수량 이외에 추가 동봉이 어려운 점 양해 부탁드립니다 ,포장
17912,30일 치먹어보고 만족해서 이번엔 제꺼랑 남자친구 선물용으로도 사려 구함니다   2번으로 구매 시 쇼핑백 1개같이 넣어 주실 수 있나요 ,포장
17913,현재 주문 물량이 많아 쇼핑백 증정이 어려울 수 있어요    ,포장
17914,이 때까지 시켜 도박스 구겨져서 온 적이 한 번도 없었는데 이거 교환 가능한가요 ,포장
17915,배송 과정 중에 파손된 것 같으며 파손된 상품 교환 신청주시면 확인 후 빠른 조치 취해드리겠습니다 ,포장
17916,요청하면 종이가 방도 혹시 넣어주시나요 ,포장
17917,쇼핑백은요청하시지 않으셔도 상 품 1개당 쇼핑백 1개씩 동봉되어 발송됩니다 ,포장
17918,아이스박스 추가로 안 해도 잘 올까요 ,포장
17919,은박봉투에 아이스팩 넣어서 발송되어 배송기간 동안에는 걱정 없습니다 ,포장
17920,선물 포장박스는 없나요 ,포장
17921,선물용 포장은 준비하지 못했습니다 ,포장
17922,시킨 라면 갯수 21개 분명 넣으실 때 비닐이랑 껍데기까진 거 보셧을 텐데 식품 상품을 이런 식으로 보내시면 어쩌자는 거죠 ,포장
17923,모든 상품은 검수 후 발송되시는데 물량이 많다보니 검수가 잘 안 되셨나 봅니다 ,포장
17924,보냉포장이나 아이스팩 없이 그냥 박스에 다 녹아서 왔는데 섭취해도 상관없는 거 맞나요 ,포장
17925,해당 제품은 상하지 말고 굳지 말라고 생산시당이 들어갑니다 ,포장
17926,쇼핑백 동봉해주시나요 ,포장
17927,네  추석이 라배송 메세지에 기재해 주시면 재고 있는 한 같이 동봉해서 발송합니다 ,포장
17928,선물 포장하면 송장이 나 가격이 붙지 않는다고 하셨는데   박스엔 붙이지 않는다는 말씀인가요 ,포장
17929,네 송장이 다른 곳에 붙어갑니다 ,포장
17930,택배시키면 드라이아이스도 넣어서 보내주시나요 ,포장
17931,네 현재 아직은 드라이아이스는 넣지 않고 있습니다 조만간 넣어서 보내드릴 거예요 ,포장
17932,주문했는데 혹시 아이스팩을 넉넉히 넣어 주실 수 있나요 ,포장
17933,저희 상품 주문 수량에 따라서 아이스팩 동봉량이 정해져 있으세요 받으셨을 때 녹아 있으셨더라도 바로 냉동 보관해주시면 문제 없으시니 너무 걱정 안하셔도 됩니다 ,포장
17934,택배 발송을 6일에 해주셨는데 8일인 오늘 도착했어요 약 45시간 이상 아이스박스에 있었는데 문제 없이 사용 가능할까요 ,포장
17935,네  얼린 쌀가루에 아이스팩을 넣어 괜찮구요 ,포장
17936,스페쇼우 구입해서 먹었는데요 다른 곳에서 파는 스페쇼우를 우연히 봤는데 포장이 조금 다르더라구요 포장에 무슨 차이가 있나요 ,포장
17937,제품은 동일합니다   구성이 다른 제품이라 포장만 다를 뿐입니다 ,포장
17938,방금 유선 안내 받았는데 이미 송장 등록 됬던데아직 포장 안 한 건가요 ,포장
17939,네 포장이 된 상태에서 상품을 찾은 상태이며 냉동 보관입니다 ,포장
17940,쇼핑백같이 오나요 ,포장
17941,죄송하지만 해당 상품은 선물세트 상품이 아니므로 쇼핑백은 출고되지 않습니다 ,포장
17942,단 촛물하고와사비하고 구매하려는데 보냉제 옵션을 어떻게 해야 하나요 ,포장
17943,냉매는 기본적으로 제공되고 있으나 제주지역이나 늦게 배달되는 지역의 경우 냉매를 추가해 주시는 게 좋습니다 ,포장
17944,보통 더워서 녹을 수 있으면 아이스팩 양을 늘리던 지드라이 아이스를 넣던 지해서 냉동을 유지할려고 노력해야 하는 거 아닌가요 ,포장
17945,다시 한번 불편을 드린 점 사과드리며 앞으로 더 노력하도록 하겠습니다 ,포장
17946,포장 상태 문의제가 해외 거주 중이라 선편으로 받아보려고 하거든요 6주가량 소요되는데 곰팡이 않날까요 ,포장
17947,6주가량 상온에 있으면 절대 안 됩니다 ,포장
17948,양념이 새어 나온 게 아니라 포장 과정에서 묻은 거라고요 ,포장
17949,저희가 사진만 봤을 때는 입구 한쪽 부분만 살짝 양념이 묻어나 있는 것으로 확인이 되어 포장시 묻은 양념이라고 생각을 했습니다   고객님께서 깨끗이 닦아내신 후 다시 나온 양념인 줄은 말씀하시기 전까지 몰랐습니다 ,포장
17950,포장 상태 선물 바로 할 수 있는 상태인 가요 ,포장
17951,저희 참치 상품 선물용으로 포장되어 나오는 제품은 아니십니다   그냥 낱개로 발송되십니다 ,포장
17952,장 상품인데 아이스박스도 없이 그냥 박스 이게 말이 됩니까 ,포장
17953,oooo 다년간 수많은 판매 경험으로는요즘의 날씨에는 박스로 제품이 배송이 되어도 문제가 거의 없었습니다 ,포장
17954,선물용 종이가 방도 주시나요 ,포장
17955,옵션에 따라 종이가방이 포함되지 않는 상품이 있습니다 확인 후 주문 부탁드립니다 ,포장
17956,3박스 주문할 건데요 감사 카드도 함께 동봉될까요 ,포장
17957,감사카드는 동봉이 어렵습니다 ,포장
17958,배송할 때 녹진 안나요 ,포장
17959,네 드라이아이스 동봉하여 보내드리고 있습니다 ,포장
17960,쇼핑백 작은 거 있으면 2개 같이 보내주실 수 있나요 ,포장
17961,쇼핑백 2개 동봉하여금 일출고해 드리겠습니다   앞으로도 저희 ooo oo 많은 관심과 성원 부탁드리며 행복한 하루 되시길 기원하겠습니다 ,포장
17962,방부제 알레르기라 방부제가 들어간 제품인가요 ,포장
17963,방부제에도 종류가 많습니다   이 제품은 무방부제 제품은 아닌 걸로 알고 있습니다 ,포장
17964,포장 상태 엉망진 창 아이스팩 딸랑 두개 넣어서 보내주시나요 ,포장
17965,ooo ooo입니다 먼저 죄송하다는 말씀을 드립니다 ,포장
17966,원래 봉투가 빵빵한 건가요 ,포장
17967,상품 개봉 후 쉰 내가 나시거나 상품이 많이 녹아서 오셨을 경우 교환 반품요청주시면 진행하도록 하겠습니다 ,포장
17968,기본 포장으로 주문했습니다가 격표가 부착되는지요 ,포장
17969,상품에 가격표가 부착되진 않습니다   상품 안내 카달로그는 포함되어 있습니다 ,포장
17970,박스 포장이 좀 걸리긴 한데 터져서 오는 일은 없겠죠 ,포장
17971,맛잇게 발송드릴게요 ,포장
17972,후기 보니 왜 이리 상품 포장에 문제가 많은 거죠 ,포장
17973,문의주 신제품은 겉포장지가 굉장히 얇은 제품이라 배송 중 아이스팩이나 내 품끼리 부딪혀서 찢어지는 경우가 있습니다 ,포장
17974,저번에 구매했을 때 박스 포장까지 되어와서 맘에 들어서 재주문했는데 이번 배송은 송장도 안 붙어 있고 일단 먼지가 많이 묻었도 물맺힘도 있고 찝찝하네 요택배로 왔는데 마트에서 시킨 거 마냥 문 앞에 두 묶음 덜 렁 있네요 박스 포장은 랜덤입니까 ,포장
17975,oo 택배로 나갈 경우 박스 포장으로 나가지만 oo택배로 발송될 경우 박스 포장 없이 배송되고 있어요 ,포장
17976,포장 튼튼하게 부탁드리구요 혹시 현금영수증은 상품과 같이 오나요 ,포장
17977,현금영수증은 저희가 보내드리는 게 아니라서 별도로 출력해 주셔야 합니다 ,포장
17978,아이스팩 같이 동봉돼서 오나요 ,포장
17979,기본적으로 현재는 2개 포함하여 출고해 드리고 있어요 ,포장
17980,60포1 박스 제품 맞나요 ,포장
17981,유통기한 20년 7월 26일자로 출고되십니다 ,포장
17982,홍삼원 캔디 수 쇼핑백 오나요 ,포장
17983,확인해보겠습니다 ,포장
17984,두 박스를 시키려고 하는데 네 개로 같이 합 포장 가능한가요 ,포장
17985,먼저 당사 제품에 관심을 가져주신 고객님께 감사드립니다 ,포장
17986,아모레퍼시픽 쇼핑백인 가요 ,포장
17987,쇼핑백에 바이탈 뷰티라고 씌여 있습니다 ,포장
17988,제주도 2KG 주문시 드라이아이스 몇 개 추가해야 할까요 ,포장
17989,제주도는 익일 발송이 되지 않을 수 있으니 여유 있게 3      4개 정도 추가하시면 될 것 같습니다 ,포장
17990,설 선물할 껀데부 직포가방은 별도 구매할 수 없나요 ,포장
17991,진공포장 상품은 선물용 상품이 아니라 부직포가 방포장이 불가합니다 ,포장
17992,1  5키로 판매는 안 되나요 ,포장
17993,단위 포장 1키로 임니다 ,포장
17994,속포장에 광고글이 있나요 ,포장
17995,저희 답례품 상자에는 어떠한 문구도 없습니다   답례텍만 붙여서 보내드리고 있습니다 ,포장
17996,선물 포장되어 배송되나요 ,포장
17997,구매하신 상품 쇼핑백 동봉하여 보내드립니다 ,포장
17998,주문 햇는데 아이스팩 좀 넉넉히 넣어 주실 수 있을까요 ,포장
17999,주문해주신 상품 4월 19일 출고되어 배송 중에 있는 것으로 확인되십니다   만족하시는 상품 드릴 수 있도록 노력하겠습니다 ,포장
18000,명절용 포장은 따로 없는 거죠 ,포장
18001,또한 샤인머스켓과 함께 사과 배 황금향 등 여러 가지 과일로 구성된 선물세트도 금주 중으로 오픈될 예정이오니 많은 관심부탁드립니다 ,포장
18002,새벽 직배송 포장은 어떻게 오나요 ,포장
18003,새벽 직배송 주문시 스치로폼 박스에 넣고 아이스팩 2개 정도 넣어 보내드리고 있습니다 ,포장
18004,어제 아침 일찍 보내신 걸 오늘 오후 늦게야 받게 되는 일정 같은데 음식에 문제없을까요 ,포장
18005,스티로폼 박스와 드라이아이스 동봉되어 냉동제품 출고되고 있습니다   혹시라도 제품 녹아서 수령하시면 재문의 해주시면 처리도와 드리겠습니다 ,포장
18006,비용을 더 들이더라도 최대한 안녹게 아이스팩 추가하고 싶은데 옵션으로 어떻게 추가가 안 되나요 ,포장
18007,주문하시고 배송 메새지란에 메모해주시면서비스로 아이스팩 1개 추가 넣겠습니다 ,포장
18008,3개 구매했으니 선물상자도 3개 오는 거죠 ,포장
18009,문의하신사은품 구매 수량 관계없이 1일 1회 증정되는 부분으로 공지 참고 부탁드립니다 ,포장
18010,3호 세트를 사게 되면 보자기 포장까지 되어서 발송되나요 ,포장
18011,3호를 주문해 주시면 보자기로 포장한 후 쇼핑백을 동봉하여 택배로 보내드립니다 ,포장
18012,생각보다 크고 물렁했는데 좋은 상품 부탁드려 봅니다   지난주 엔ooo박스로 배송받았는데 박스가 변경된 건가요 ,포장
18013,박스 공장에서 재고 부족할 때는 일반 박스를 중간 중간에 배급받고 있습니다 ,포장
18014,배송 언제대나요 ,포장
18015,오늘 배송 출고 예정이십니다 ,포장
18016,쇼핑백도 4개 맞죠 ,포장
18017,상품 구매 감사드리며 꼼꼼히 확인 후 빠른 출고도와 드릴게요 ,포장
18018,국내산과 캐나다산은 포장에 표시가 돼 있나요 ,포장
18019,국내산은 국내산이라고 표시가 되어 있습니다 ,포장
18020,봉지가 변경 됬나요 ,포장
18021,해피히포 상품은 시즌별로 자주포장 패키지와 컨셉이 바뀌기에 내부 포장 비닐은 그에 따라 변경이 됩니다 ,포장
18022,박스 크기가 어떻게 되나요 ,포장
18023,3KG 박스는 가로세로 425X 295    5KG 박스는 가로세로 465X 345입니다 ,포장
18024,2번 8박스짜리 주문했는데 쇼핑백을 4박스짜리 들어가는 거 2개로 넣어 주실 수 있을까요 ,포장
18025,쇼핑백은 1개 증정으로 확인되요 ,포장
18026,상품명을 다르게 포장되나요 ,포장
18027,죄 송스럽게도 상품명은 변경 불가해요 ,포장
18028,외국으로 여러 반찬들을 택배 보내려 하는데요   혹시 진공백포장이 안 된다면 진공용기 포장이 가능한가요 ,포장
18029,너무 죄송하게 도 용기 포장만 가능합니다 ,포장
18030,선물할 건데요 전 제품 다박스 같이 오죠 ,포장
18031,기타 궁금하신 사항 있으신 경우 새 문의 글 남겨주시면 확인 후 답변 도움 드리도록 할게요 ,포장
18032,2020  10  05주문 2020  10  9 휴일 상품 준비 중 다음 주 배송 ,포장
18033,네 금 일출고되었습니다 주문하신 제품 출고 완료되었습니다 ,포장
18034,박스가 바꼈나요 ,포장
18035,박스는 업체 사정에 따라 변경될 수 있는 점 양해 부탁드립니다 ,포장
18036,아이스팩 제가 집에 못 받게 되어서 관리실에 보관 중인데 아이스팩 넣으셨나요 ,포장
18037,아이스팩 담아 보내드렸습니다 ,포장
18038,포장 쇼핑백도 함께 오나요 ,포장
18039,네 회원님 옵션 선택 후 추가 상품에서 쇼핑백을 추가하시면 함께 동봉하여 발송드립니다 ,포장
18040,진라면 매운맛 소컵 30개짜리 위는 랩  비닐로 쌓여져 있고 밑은 박스 인 형태로 각각 15개씩 두 개로 나눠져서 배송되나요 ,포장
18041,네 맞습니다   진라면 컵은 15입으로 나와요 ,포장
18042,손잡이 끈이 없어요   오늘 추가 주문할 때 쇼핑백 하나 더 보내주실 수 있나요 ,포장
18043,죄송하지만 쇼핑백 증정표시 상품에 대해 자동 동봉으로 쇼핑백 따로 추가 증정은 어려운 점 양해 부탁드립니다 ,포장
18044,1키로 99  000주문하면 2번 먹을 수 있게 나눠줄 수 있나요 ,포장
18045,참다랑어 1KG 상품은 500G 으로 나뉘어 배송해 드리고 있어요 ,포장
18046,어버이날 선물할려고 하는데요 선물포장해주시나요 ,포장
18047,주문하신 제품 꼼꼼히 검수 후 쇼핑백 동봉하여 보내드리겠습니다 ,포장
18048,해 동지 넉넉히 아시죠 ,포장
18049,말씀하신 부분들 모두 꼼꼼하게 잘 챙겨서 좋은 참치로 보내드릴게요 ,포장
18050,얼음이 들어 있었던지물이 있는 상태로 배송되긴 했는데 원래 아이스팩 안 넣어서 보내 신건지 여름이라 당연히 아이스팩 넣어서 포장해야 되는 거 아닌가요 ,포장
18051,주문량이 늘어 아이스팩이 부족하여 얼음을 담아 보내드렸습니다   이 점 양해 부탁드립니다 ,포장
18052,왜 쇼핑백이 없나요박스에 그냥 왔네요 선물용인데 어떻게 하나요 ,포장
18053,본 상품은 선물세트가 아닌 일반 상시적으로 판매하는 제품으로 별도의 쇼핑백 제공이 없습니다 ,포장
18054,초코칩 쿠키 2KG 지 퍼 포장 안되나요 ,포장
18055,지 퍼 포장은 400G 제품만으로 번호에 연결되어 기재되어 있는 부분입니다 ,포장
18056,선물용 포장백은 없나요 ,포장
18057,추석을 맞이하여 8월 말부터 쇼핑백 제작 의뢰를 해두었는데 아직까지 완성품이 안 나온 상태네요 ,포장
18058,선물할 껀데요   박스 포장 단위는 어떻게 되는 걸까요 ,포장
18059,1구 4구까지 넣을 수 있습니다 ,포장
18060,아이스박스 두 개 주문할 경우 한 개에만 아이스박스 결제하면 두 개 다 아이스박스에 담아서 주시나요 ,포장
18061,아이스박스 포장 상품은 구매 시마다 수량별로 선택을 해주셔야 합니다   선택하신 포장으로 발송이 진행되므로 추가 택배비가 발생되며 여러 개 구입 시 개별적으로 다발송되는 건 아니구요 ,포장
18062,선물용인데 포장이랑 쇼핑백 가능하신 가요 ,포장
18063,모든 제품 개별 선물 포장해드리고 있구요 ,포장
18064,따로 쇼핑백은 없는 건가요 ,포장
18065,해당 상품은 쇼핑백 증정 적용상품이 아닌 점 참고 부탁드립니다   단지역 택배 사 물량에 따라 약간의 지연이 있을 수 있습니다 ,포장
18066,포장일반포장은 그냥 종이박스인가요 ,포장
18067,일반 포장은 말 그대로 택배상자에 넣어서 발송하는 것으로 냉매제는 들어가지 않습니다 ,포장
18068,몆피스가 올까요 ,포장
18069,네오늘 출고됩니다 500그램으로는 포장 가능합니다 ,포장
18070,선물용 박스가 있나요 ,포장
18071,현재 상기 제품에 대한 선물박스는 없습니다 ,포장
18072,옵션1번도 쇼핑백 동봉되나요 ,포장
18073,내 쇼핑백 동봉제품입니다 ,포장
18074,선물용으로 주문했는데 혹시 쇼핑백 동봉되나요 ,포장
18075,쇼핑백은 따로 동봉되지 않는 점 양해 부탁드리며 주문하신 제품은 꼼꼼하게 검수하여금 일출고하겠습니다 ,포장
18076,박스 열어보니 간장이 흥건히 묻어 있네요 이거 먹어도 괜찮은지요 ,포장
18077,아이고 정말 죄송해요 날씨가 쌀쌀하고 충격이 가해져서 그리 되었나 봅니다 ,포장
18078,디카페인 개별 포장으로 오나요 ,포장
18079,디카페인 18팩 재고가 있어 주문 시 18팩으로 발송됩니다 ,포장
18080,김자반 세트도 선물포장되나요 ,포장
18081,달인 김자반도 화면에 보이는 선물세트로 출고되십니다   1개 이상 구매하셔야 택배 박스로 한 번 더 포장되어 출고되십니다 ,포장
18082,30포씩 2박스로 오나요 ,포장
18083,참고하여 주세요   관심 갖고 찾아주셔셔 감사합니다 ,포장
18084,두 박스 주문하면 박스 2개로 오나여 ,포장
18085,옵션 01번 상품의 경우 중량 추가하여 7KG 한 박스로 발송되며 그 외 옵션02      04번까지는 단품 상품으로 주문하신 수량에 맞게 각각 박스 포장되어 발송되요 ,포장
18086,아이스팩 주문 시 아이스팩 넣어서 배송되나요 ,포장
18087,아이스팩 포장되어 배송됩니다 ,포장
18088,2번 세 개 주문하면 60수 한 박스로 선물 박스 포장 가능할까요 ,포장
18089,합포장 안 되요 ,포장
18090,지금 계속 사먹고 있는데 500 그람씩 포장도 되나요 ,포장
18091,현 제 명절 떼문에 불가능합니다 ,포장
18092,선물 포장 가능한가요 ,포장
18093,따로 선물 포장은 불가능해요 ,포장
18094,선물할 건데 쇼퍼백 주시나요 ,포장
18095,문의주 신 상품 현재 주문시 쇼핑백 포함 발송되는 것으로 확인됩니다 ,포장
18096,혹시 포장비 지불하고 포장도 가능할까요 ,포장
18097,포장은 불가능합니다 ,포장
18098,일반하고 명작하고 포장이 같나요 ,포장
18099,투데이 홍삼정과 명작 홍삼정의 패키지가 틀립니다,포장
18100,제품 보관 배송배송 포장 하실 때 보통 몇 시간 정도 생각하시고 냉동포장하시는지요 ,포장
18101,포장은 하루에 3번 나눠서 하고 있습니다   냉동 보관하시다가드시기 하루 전에 냉장실에 옮겨놓으면 자연해동됩니다 ,포장
18102,선물 포장 여부 확인 가능할지요 ,포장
18103,황금향은 보자기 포장은 불가하고 가방은 추가 상품으로 구매 가능하세요 ,포장
18104,2개 주문할 건데 1개는   아이스박스 1개는   아이스팩으로 주문하면 합포장되나요 ,포장
18105,합포장은 가능하십니다   그릴드와 페퍼콘 제품에 가격 차이가 있습니다 ,포장
18106,포장 가능한가요 ,포장
18107,저희 상품을 구매해 주셔서 대단히 감사드립니다 상품을 선물하여 포장을 원하실 경우 상품 수령 후 별도로 해주셔야 되십니다 더 궁금한 사항이 있으시면 문의주세요 ,포장
18108,종류별로 2   30개 주문하면 상자에 포장해 주실 수 있나요 ,포장
18109,네 다른 종류별로 구매하시고 주문 주신 떡갯수에 맞는 추가 구성 선물용 상자구매해주시면 같이 담아 드립니다 ,포장
18110,차돌박이를 주문할려고 하는데 사진과 동일하게 냉동 상태로 오는 거 맞죠 ,포장
18111,저희 차돌박이는 사진처럼 돌돌 말려가지는 않습니다   초저온 냉동을 해서 슬라이스로 썰어 드시기 쉽게 한 장 한 장비닐을 깔아드립니다 ,포장
18112,설 선물용으로 구입하려고 합니다 선물용 쇼핑백은 다주나요 ,포장
18113,네 상품 개수 수량만큼 쇼핑백도 같이 보내드려요 ,포장
18114,선물 상품 바로 배송하는 데 메세지같이 보낼 수 있나요 ,포장
18115,바로 배송하신다면 배송 메세지에 적어주시면 되실 것 같구요 그 방법 말고는 송장에 따로 메세지를 적거나 안에 내용을 동봉해드릴 수 없습니다 ,포장
18116,유통기한 알려주세요 쇼핑백 동봉 확실하죠 ,포장
18117,쇼핑백 동봉하여 보내드리고 있습니다 ,포장
18118,ooo 감귤이온이유가 뭔가요 ,포장
18119,박스만 공용으로 사용하고 있습니다 ,포장
18120,선물박스와 쇼핑팩 구매 안 되나요 ,포장
18121,선물 박스와 쇼핑백만은 별도 구매가 어려우세요 ,포장
18122,상품은 다 얼어서 오는 거죠 ,포장
18123,하누소 주문 가능하신 모든 상품은 냉동 상태로 배송해 드려요 ,포장
18124,왕겨는 어떻게 처리해야 하나요 ,포장
18125,왕겨는 일반 쓰레기봉투에 버려주셔도 되시고 화분에 거름으로 버려주셔도 됩니다 ,포장
18126,디카페인은 선물세트 포장 안 되나요 ,포장
18127,네  디카페인 커피 선물 포장은 따로 없습니다 ,포장
18128,구매할려는데요 종이 백도 따라오는 건가요 ,포장
18129,선택하시는 필수 옵션 보시면   쇼핑백 옵션 구매 시 쇼핑백 동봉되어 출고됩니다 ,포장
18130,여러 개시켰어요 근데 왜 낙지젓에는 덮개가 없나요 ,포장
18131,배송 관련 및 제품 포장 문제로 인하여 불편을 드린 점 죄송합니다   구매하신 제품을 빠른 시일 내로 배송하도록 하겠습니다 ,포장
18132,선물할 건데 선물할 건데 케익 안에 영수증 이런 거 넣치 않죠 ,포장
18133,그런 영수증은 같이 보내지 않습니다 ,포장
18134,양가 부모님께 선물하고 싶은데 선물용 박스로 올 수 있나요 ,포장
18135,해당 제품에 대한 선물세트는 아직 준비되어 있지 않습니다 필요하시다면 구매 후 문의하기를 통하여 쇼핑백을요청해주시면 쇼핑백 동봉도와 드리겠습니다 ,포장
18136,담백한 맛박스로 오나요 ,포장
18137,두유 제품 중 남양   맛있는 두유 GT는 16팩은 종이박스 포장되어 있으며 24팩은 반비닐 포장으로 선물하시기에는 적합하지 않으실 수 있사 오니 구매 시 참고 부탁드립니다 ,포장
18138,주문했는데 설날 선물로 보낸 거라 혹시 포장은 안 되어서 가죠 ,포장
18139,죄송하지만 따로 금보자 기 포장이 되어 발송되지는 않지만 깔끔하게 아이스박스 포장되어 발송되었습니다 ,포장
18140,최상품도 선물 포장해서 주시죠 ,포장
18141,최상품 뒤에 선물포장되어 있는 것만 선물포장이 되어 발송이 됩니다 ,포장
18142,하셨는데 진공포장이라는 게 닭가슴살 포장을 얘기하는 건가요 ,포장
18143,문의해주셔서 감사드려요   포장은 제품이 소세지 모양대로 진공포장이 되어 있는데 진공포장이 풀린 경우는 포장지와 소세지가 분리되어 있는 걸 뜻해요 ,포장
18144,한 박스 몇 개 들어 있나요 ,포장
18145,한 박스 기준 8볼 들어 있구요 한 볼에 15개씩 들어 있습니다 ,포장
18146,선물용으로 사려는데 쇼핑백 챙겨주실 수 있나요 ,포장
18147,네 배송 메세지에 남겨주시면 동봉해서 발송해 드리겠습니다 ,포장
18148,택배 방치해 둔 것도 아니고 바로 받았는데 이래 요도시락 종이가 다 젖을 정도로 그냥 죄다 녹았네요 이거 어떻게 하나요 ,포장
18149,해당 건 최대한 녹지 않게 배송하기 위해 아이스박스 안에 비닐 드라이아이스 아이스팩까지 넣어 출고 진행 드리고 있으나 택배의 특성상 받으시는 지역이나 택배를 수령하시는 시간에 따라 겉면이 녹을 수 있는 부분 고객님의 양해를 부탁드려요 ,포장
18150,얼음 몇 시간 정도가나요 ,포장
18151,얼음 포장으로 발송해 드리면 24시간 정도는 꿋꿋하게 신선도를 유지할 수 있습니다 ,포장
18152,12번 커피 필터 제품 구입했는데 막상 받아보니 상세 페이지에 올라와 있는 포장과 약간 다른데 같은 건가요 ,포장
18153,필터 커피가 아메리카노로 동일한 제품 맞으시고 외관 패키지가 필터 커피 아메리카노로 명칭 표기만 변경되었습니다 ,포장
18154,겉박스가 바뀌었나요 ,포장
18155,상품의 포장 발송에 더 신경을 쓰겠습니다 ,포장
18156,최근 상품으로 보내주세요 쇼핑백 하나 동봉되나요 ,포장
18157,워낙 인기가 많은 제품이라 모두 최근 제조된 제품으로만 출고되고 있습니다 ,포장
18158,선택 4  5번 도박스케이스로 오나요 ,포장
18159,선택 45번 경우는 밑에 하단에 보시면 택배 발송 예라고 사진 있습니다   그와 같이 택배 붙여서나갑니다 ,포장
18160,포장 쇼핑백이나 선물박스 등 선물할 수 있게끔 포장이 되나요 ,포장
18161,저의 하루 건강견과는 개별 박스가 선물용 손잡이형 박스로 제작되어 선물하시기 좋을 듯합니다 ,포장
18162,초콜릿 6개시켰는데 아이스팩 하나만 해도 괜찮나요 ,포장
18163,이번 주 다음 주 내내 일본 날씨가 따뜻해서 아이스팩은 한 개 이상을 하시는 걸 권장해 드립니다 다음 주 중에 출고되면 수능 전에 받아보실 수 있으세요 ,포장
18164,100 뿌리 3셋 트시켰는데다 따로 선물할 꺼라서요 3셋 트시키면 보자기도 3장 보내주시는 건가요 ,포장
18165,좋은 삼잘 선별하여 보내드리겠습니다   보자기는 3개 포함해서 보내드릴게요 ,포장
18166,진공포장이 아닌가요 ,포장
18167,제품 출고 시 꼼꼼히 검수 후 스티로폼 박스에 아이스팩을 2개 이상 넣어서 배송하고 있어요 ,포장
18168,원래 포장 없이 낱개로 배송되나요 ,포장
18169,상황에 따라 비닐 포장된 제품이 출고되기도 하지만 가급적 비닐 포장을 자제하고자 하고 있어요 ,포장
18170,불고기나 구이용 스테이크 소포장 가능한가요 ,포장
18171,가능은 한데 재고가 없을 경우 작업시간 고려 하루 이상 지체될 수 있어요 ,포장
18172,어린이집 선생님들께 추석 선물로드리고 싶은데 포장이나 종이가방이 있을까요 ,포장
18173,넵 추석 선물용으로 주문하시면 롯대백화점 쇼핑백을 개별로 함께 보내드립니다 ,포장
18174,주문했습니다   혹시 고급 선물 포장포장 겉 색상이 무슨 색상인가요 ,포장
18175,저희 하드케이스 색상은 붉은색입니다 ,포장
18176,혹시 아사이베리 4포로 변경하고 체감 효소를 6포로 변경해서 포장 가능할까요 ,포장
18177,요청하신 데 로쉐이크 컵 대신 헤이즐넛 1포로 변경 후 발송해 드리도록 할게요 ,포장
18178,잠백이 에너지 포장지도 리뉴얼 곧 되나요 ,포장
18179,아닙니다   포장지에 대한 변경은 예정에 없습니다 ,포장
18180,숙성 주문하면 바로 진공포장해서 발송하나요 ,포장
18181,저희 제품이 냉동제품이라 숙성과정이 없습니다 따라서 냉장실에 5      7일 정도 숙성시키면 될 거 같아요 ,포장
18182,처음 구매입니다 같은 거두 개 구매 시 아이스박스 한 개해 되나요 ,포장
18183,아이스박스 옵션은 1개만 선택하셔도 합포가 됩니다 ,포장
18184,문구 변경을 하려면 어떻게 해야 하나요 ,포장
18185,문구 변경은 이곳 문의하기에 남겨주세요   확인하고 변경해 드리겠습니다 ,포장
18186,선물용이라서 박스별로 담을 수 있는 쇼핑백 같은 게 같이 오나요 ,포장
18187,별도의 쇼핑백은 준비되어 있지 않은 점 양해 부탁드려요 ,포장
18188,고급 선물포장으로 주문하고 집에서 하루 정도 보관한 뒤 차로 3시간 정도 이동해야 하는 상황이라 혹시 포장을 쉽게 풀어서 냉동 팩을 교환할 수 있을까요 ,포장
18189,네 스티커 살짝떼시고 다시 붙이시고 아이스팩은 냉동 보관고기는 냉장 보관해주세요 ,포장
18190,아이스팩은 구매를 해야 넣어주시는 건가요 ,포장
18191,기본적으로 1개는 포함하여 보내드리곤 있어요 ,포장
18192,쇼핑백은 다주나요 ,포장
18193,확인해보겠습니다 ,포장
18194,사진상에 진공포장이길래 주문했는데 무슨 진공포장으로 와요 ,포장
18195,진공을 하여 보내드리는데 시간이 흘러 조금씩 풀리게 된 게 원인인 거 같습니다 ,포장
18196,처음부터 제대로 출고를 하시지 먹지도 못하고 이게 뭔가요 ,포장
18197,저희가 물류 직원이 차 사고로 인해 급하게 아르바이트를 구하게 되어서 제품 포장 시 실수가 있었던 것 같습니다 ,포장
18198,상품 박스랑 종이가방동봉해주시나요 ,포장
18199,저희 인테로는 7월 말부터 에코프로젝트를 진행하고 있으며 단품 제품의 경우 상품 박스 및 비닐 완충제 사용을 중지하고 생분해종이 완충제를 사용하여 발송해 드리고 있어요 ,포장
18200,교환신청하기도 했는데 문의 글로도 남깁니다  라면 을 어떻게 완충재 하나도 없이 보내나요 ,포장
18201,택배사로 수거요청 접수되었습니다   번거로우시더라도 수령하신 파손상품 반송부탁드립니다 ,포장
